numero,recinto
2061157,U. E. Franz Tamayo de Río Seco A
2061127,U. E. Franz Tamayo de Río Seco A
2061117,U. E. Franz Tamayo de Río Seco A
2061147,U. E. Franz Tamayo de Río Seco A
2061167,U. E. Franz Tamayo de Río Seco A
2061161,U. E. Franz Tamayo de Río Seco A
2061141,U. E. Franz Tamayo de Río Seco A
2061111,U. E. Franz Tamayo de Río Seco A
2061151,U. E. Franz Tamayo de Río Seco A
2061171,U. E. Franz Tamayo de Río Seco A
2061121,U. E. Franz Tamayo de Río Seco A
2061131,U. E. Franz Tamayo de Río Seco A
2061137,U. E. Franz Tamayo de Río Seco A
2061177,U. E. Franz Tamayo de Río Seco A
2088911,Esc. Carrasco La Reserva
2088917,Esc. Carrasco La Reserva
2088921,Esc. Carrasco La Reserva
2088947,Esc. Carrasco La Reserva
2088931,Esc. Carrasco La Reserva
2088941,Esc. Carrasco La Reserva
2088927,Esc. Carrasco La Reserva
2088937,Esc. Carrasco La Reserva
2018477,U.E. Genoveva Ríos
2018481,U.E. Genoveva Ríos
2018467,U.E. Genoveva Ríos
2018497,U.E. Genoveva Ríos
2018511,U.E. Genoveva Ríos
2018517,U.E. Genoveva Ríos
2018501,U.E. Genoveva Ríos
2018461,U.E. Genoveva Ríos
2018471,U.E. Genoveva Ríos
2018507,U.E. Genoveva Ríos
2018491,U.E. Genoveva Ríos
2018487,U.E. Genoveva Ríos
2074867,U.E. Antofagasta
2074861,U.E. Antofagasta
2050037,U.E. Santa Maria de Los Ángeles
2050097,U.E. Santa Maria de Los Ángeles
2050077,U.E. Santa Maria de Los Ángeles
2050061,U.E. Santa Maria de Los Ángeles
2050041,U.E. Santa Maria de Los Ángeles
2050081,U.E. Santa Maria de Los Ángeles
2050091,U.E. Santa Maria de Los Ángeles
2050067,U.E. Santa Maria de Los Ángeles
2050031,U.E. Santa Maria de Los Ángeles
2050087,U.E. Santa Maria de Los Ángeles
2050071,U.E. Santa Maria de Los Ángeles
2050057,U.E. Santa Maria de Los Ángeles
2050051,U.E. Santa Maria de Los Ángeles
2050047,U.E. Santa Maria de Los Ángeles
2012327,Escuela Industrial Superior Pedro Domingo Murillo
2012281,Escuela Industrial Superior Pedro Domingo Murillo
2012337,Escuela Industrial Superior Pedro Domingo Murillo
2012291,Escuela Industrial Superior Pedro Domingo Murillo
2012311,Escuela Industrial Superior Pedro Domingo Murillo
2012331,Escuela Industrial Superior Pedro Domingo Murillo
2012317,Escuela Industrial Superior Pedro Domingo Murillo
2012307,Escuela Industrial Superior Pedro Domingo Murillo
2012287,Escuela Industrial Superior Pedro Domingo Murillo
2012297,Escuela Industrial Superior Pedro Domingo Murillo
2012347,Escuela Industrial Superior Pedro Domingo Murillo
2012301,Escuela Industrial Superior Pedro Domingo Murillo
2012341,Escuela Industrial Superior Pedro Domingo Murillo
2012321,Escuela Industrial Superior Pedro Domingo Murillo
2047427,U.E. Mcal. Antonio Jose de Sucre
2047401,U.E. Mcal. Antonio Jose de Sucre
2047467,U.E. Mcal. Antonio Jose de Sucre
2047407,U.E. Mcal. Antonio Jose de Sucre
2047431,U.E. Mcal. Antonio Jose de Sucre
2047417,U.E. Mcal. Antonio Jose de Sucre
2047437,U.E. Mcal. Antonio Jose de Sucre
2047441,U.E. Mcal. Antonio Jose de Sucre
2047421,U.E. Mcal. Antonio Jose de Sucre
2047461,U.E. Mcal. Antonio Jose de Sucre
2047411,U.E. Mcal. Antonio Jose de Sucre
2047447,U.E. Mcal. Antonio Jose de Sucre
2047451,U.E. Mcal. Antonio Jose de Sucre
2047457,U.E. Mcal. Antonio Jose de Sucre
2083071,U.E. Asunción de Huancarama
2083067,U.E. Asunción de Huancarama
2083061,U.E. Asunción de Huancarama
2083077,U.E. Asunción de Huancarama
2056681,U.E. Boliviano Japones B
2056691,U.E. Boliviano Japones B
2056707,U.E. Boliviano Japones B
2056687,U.E. Boliviano Japones B
2056697,U.E. Boliviano Japones B
2056701,U.E. Boliviano Japones B
2056727,U.E. Boliviano Japones B
2056721,U.E. Boliviano Japones B
2056677,U.E. Boliviano Japones B
2056671,U.E. Boliviano Japones B
2056711,U.E. Boliviano Japones B
2056717,U.E. Boliviano Japones B
2069031,Col. Nal. Mixto Teoponte
2069007,Col. Nal. Mixto Teoponte
2069001,Col. Nal. Mixto Teoponte
2068981,Col. Nal. Mixto Teoponte
2069011,Col. Nal. Mixto Teoponte
2069021,Col. Nal. Mixto Teoponte
2068991,Col. Nal. Mixto Teoponte
2068987,Col. Nal. Mixto Teoponte
2069017,Col. Nal. Mixto Teoponte
2069027,Col. Nal. Mixto Teoponte
2069037,Col. Nal. Mixto Teoponte
2068997,Col. Nal. Mixto Teoponte
2057227,U.E. Republica De Italia
2057231,U.E. Republica De Italia
2057217,U.E. Republica De Italia
2057201,U.E. Republica De Italia
2057207,U.E. Republica De Italia
2057181,U.E. Republica De Italia
2057237,U.E. Republica De Italia
2057211,U.E. Republica De Italia
2057197,U.E. Republica De Italia
2057187,U.E. Republica De Italia
2057221,U.E. Republica De Italia
2057191,U.E. Republica De Italia
2057391,U.E. España
2057427,U.E. España
2057431,U.E. España
2057417,U.E. España
2057421,U.E. España
2057457,U.E. España
2057401,U.E. España
2057397,U.E. España
2057411,U.E. España
2057451,U.E. España
2057441,U.E. España
2057447,U.E. España
2057437,U.E. España
2057407,U.E. España
2070501,U.E. Humberto Arandia
2070517,U.E. Humberto Arandia
2070507,U.E. Humberto Arandia
2070511,U.E. Humberto Arandia
2076477,Unidad Educativa Marquirivi
2076471,Unidad Educativa Marquirivi
2070497,Unidad Educativa Toncopujio
2070491,Unidad Educativa Toncopujio
2006277,U.E. Las Nieves
2006297,U.E. Las Nieves
2006287,U.E. Las Nieves
2006321,U.E. Las Nieves
2006291,U.E. Las Nieves
2006271,U.E. Las Nieves
2006261,U.E. Las Nieves
2006327,U.E. Las Nieves
2006311,U.E. Las Nieves
2006307,U.E. Las Nieves
2006301,U.E. Las Nieves
2006281,U.E. Las Nieves
2006267,U.E. Las Nieves
2006317,U.E. Las Nieves
2008291,U.E. Gral. Jose Manuel Pando
2008287,U.E. Gral. Jose Manuel Pando
2008281,U.E. Gral. Jose Manuel Pando
2008297,U.E. Gral. Jose Manuel Pando
2008311,U.E. Gral. Jose Manuel Pando
2008301,U.E. Gral. Jose Manuel Pando
2008307,U.E. Gral. Jose Manuel Pando
2008317,U.E. Gral. Jose Manuel Pando
2007631,U.E. Simón Bolivar Nro 1
2007621,U.E. Simón Bolivar Nro 1
2007647,U.E. Simón Bolivar Nro 1
2007617,U.E. Simón Bolivar Nro 1
2007637,U.E. Simón Bolivar Nro 1
2007627,U.E. Simón Bolivar Nro 1
2007611,U.E. Simón Bolivar Nro 1
2007641,U.E. Simón Bolivar Nro 1
2048157,U.E. República de Cuba
2048171,U.E. República de Cuba
2048151,U.E. República de Cuba
2048127,U.E. República de Cuba
2048177,U.E. República de Cuba
2048147,U.E. República de Cuba
2048137,U.E. República de Cuba
2048167,U.E. República de Cuba
2048121,U.E. República de Cuba
2048161,U.E. República de Cuba
2048131,U.E. República de Cuba
2048141,U.E. República de Cuba
2080117,U.E. 10 de Febrero
2080107,U.E. 10 de Febrero
2080091,U.E. 10 de Febrero
2080097,U.E. 10 de Febrero
2080087,U.E. 10 de Febrero
2080081,U.E. 10 de Febrero
2080111,U.E. 10 de Febrero
2080101,U.E. 10 de Febrero
2071251,Esc. Evaristo Valle
2071257,Esc. Evaristo Valle
2071261,Esc. Evaristo Valle
2071297,Esc. Evaristo Valle
2071281,Esc. Evaristo Valle
2071291,Esc. Evaristo Valle
2071267,Esc. Evaristo Valle
2071271,Esc. Evaristo Valle
2071301,Esc. Evaristo Valle
2071287,Esc. Evaristo Valle
2071277,Esc. Evaristo Valle
2071317,Esc. Evaristo Valle
2071311,Esc. Evaristo Valle
2071307,Esc. Evaristo Valle
2082027,U.E. Libertador Simón Bolívar
2082017,U.E. Libertador Simón Bolívar
2082007,U.E. Libertador Simón Bolívar
2082001,U.E. Libertador Simón Bolívar
2081997,U.E. Libertador Simón Bolívar
2081991,U.E. Libertador Simón Bolívar
2082021,U.E. Libertador Simón Bolívar
2082011,U.E. Libertador Simón Bolívar
2037871,U. E. 6 de Junio de Cosmos 79
2037841,U. E. 6 de Junio de Cosmos 79
2037861,U. E. 6 de Junio de Cosmos 79
2037851,U. E. 6 de Junio de Cosmos 79
2037831,U. E. 6 de Junio de Cosmos 79
2037847,U. E. 6 de Junio de Cosmos 79
2037867,U. E. 6 de Junio de Cosmos 79
2037827,U. E. 6 de Junio de Cosmos 79
2037837,U. E. 6 de Junio de Cosmos 79
2037857,U. E. 6 de Junio de Cosmos 79
2037821,U. E. 6 de Junio de Cosmos 79
2037877,U. E. 6 de Junio de Cosmos 79
2084521,U.E. Nacional de Ayacucho
2084537,U.E. Nacional de Ayacucho
2084527,U.E. Nacional de Ayacucho
2084531,U.E. Nacional de Ayacucho
2029707,U. E. Eduardo Avaroa 1
2029701,U. E. Eduardo Avaroa 1
2029731,U. E. Eduardo Avaroa 1
2029727,U. E. Eduardo Avaroa 1
2029691,U. E. Eduardo Avaroa 1
2029697,U. E. Eduardo Avaroa 1
2029737,U. E. Eduardo Avaroa 1
2029717,U. E. Eduardo Avaroa 1
2029711,U. E. Eduardo Avaroa 1
2029721,U. E. Eduardo Avaroa 1
2037921,U. E. 6 de Junio de Cosmos 79
2037901,U. E. 6 de Junio de Cosmos 79
2037917,U. E. 6 de Junio de Cosmos 79
2037931,U. E. 6 de Junio de Cosmos 79
2037897,U. E. 6 de Junio de Cosmos 79
2037937,U. E. 6 de Junio de Cosmos 79
2037907,U. E. 6 de Junio de Cosmos 79
2037911,U. E. 6 de Junio de Cosmos 79
2037881,U. E. 6 de Junio de Cosmos 79
2037887,U. E. 6 de Junio de Cosmos 79
2037891,U. E. 6 de Junio de Cosmos 79
2037927,U. E. 6 de Junio de Cosmos 79
2045381,U.E. Pablo Zarate Villca
2045361,U.E. Pablo Zarate Villca
2045377,U.E. Pablo Zarate Villca
2045351,U.E. Pablo Zarate Villca
2045357,U.E. Pablo Zarate Villca
2045367,U.E. Pablo Zarate Villca
2045371,U.E. Pablo Zarate Villca
2045387,U.E. Pablo Zarate Villca
2064061,U.E. Santiago De Quilloma
2064067,U.E. Santiago De Quilloma
2064051,U.E. Santiago De Quilloma
2064057,U.E. Santiago De Quilloma
2013991,U. E. Nicolás Fernandez Naranjo
2013951,U. E. Nicolás Fernandez Naranjo
2013947,U. E. Nicolás Fernandez Naranjo
2013971,U. E. Nicolás Fernandez Naranjo
2013941,U. E. Nicolás Fernandez Naranjo
2013961,U. E. Nicolás Fernandez Naranjo
2013977,U. E. Nicolás Fernandez Naranjo
2013981,U. E. Nicolás Fernandez Naranjo
2013967,U. E. Nicolás Fernandez Naranjo
2013987,U. E. Nicolás Fernandez Naranjo
2013957,U. E. Nicolás Fernandez Naranjo
2013997,U. E. Nicolás Fernandez Naranjo
2014081,U. E. Nicolás Fernandez Naranjo
2014101,U. E. Nicolás Fernandez Naranjo
2014091,U. E. Nicolás Fernandez Naranjo
2014087,U. E. Nicolás Fernandez Naranjo
2014111,U. E. Nicolás Fernandez Naranjo
2014061,U. E. Nicolás Fernandez Naranjo
2014071,U. E. Nicolás Fernandez Naranjo
2014107,U. E. Nicolás Fernandez Naranjo
2014097,U. E. Nicolás Fernandez Naranjo
2014077,U. E. Nicolás Fernandez Naranjo
2014067,U. E. Nicolás Fernandez Naranjo
2014117,U. E. Nicolás Fernandez Naranjo
2014147,U. E. Nicolás Fernandez Naranjo
2014131,U. E. Nicolás Fernandez Naranjo
2014171,U. E. Nicolás Fernandez Naranjo
2014177,U. E. Nicolás Fernandez Naranjo
2014157,U. E. Nicolás Fernandez Naranjo
2014127,U. E. Nicolás Fernandez Naranjo
2014167,U. E. Nicolás Fernandez Naranjo
2014137,U. E. Nicolás Fernandez Naranjo
2014151,U. E. Nicolás Fernandez Naranjo
2014161,U. E. Nicolás Fernandez Naranjo
2014141,U. E. Nicolás Fernandez Naranjo
2014121,U. E. Nicolás Fernandez Naranjo
2008027,U.E. Eduardo Abaroa III
2008031,U.E. Eduardo Abaroa III
2008001,U.E. Eduardo Abaroa III
2008021,U.E. Eduardo Abaroa III
2007991,U.E. Eduardo Abaroa III
2008037,U.E. Eduardo Abaroa III
2008007,U.E. Eduardo Abaroa III
2008017,U.E. Eduardo Abaroa III
2008011,U.E. Eduardo Abaroa III
2007997,U.E. Eduardo Abaroa III
2039667,U.E. Martin Cardenas Hermosa C
2039657,U.E. Martin Cardenas Hermosa C
2039641,U.E. Martin Cardenas Hermosa C
2039661,U.E. Martin Cardenas Hermosa C
2039691,U.E. Martin Cardenas Hermosa C
2039651,U.E. Martin Cardenas Hermosa C
2039697,U.E. Martin Cardenas Hermosa C
2039687,U.E. Martin Cardenas Hermosa C
2039647,U.E. Martin Cardenas Hermosa C
2039681,U.E. Martin Cardenas Hermosa C
2039671,U.E. Martin Cardenas Hermosa C
2039631,U.E. Martin Cardenas Hermosa C
2039677,U.E. Martin Cardenas Hermosa C
2039637,U.E. Martin Cardenas Hermosa C
2022897,U.E. Rose Marie Galindo de Barrientos
2022901,U.E. Rose Marie Galindo de Barrientos
2022871,U.E. Rose Marie Galindo de Barrientos
2022851,U.E. Rose Marie Galindo de Barrientos
2022857,U.E. Rose Marie Galindo de Barrientos
2022877,U.E. Rose Marie Galindo de Barrientos
2022887,U.E. Rose Marie Galindo de Barrientos
2022867,U.E. Rose Marie Galindo de Barrientos
2022907,U.E. Rose Marie Galindo de Barrientos
2022881,U.E. Rose Marie Galindo de Barrientos
2022861,U.E. Rose Marie Galindo de Barrientos
2022891,U.E. Rose Marie Galindo de Barrientos
2071837,Esc. 18 de Noviembre
2071787,Esc. 18 de Noviembre
2071781,Esc. 18 de Noviembre
2071791,Esc. 18 de Noviembre
2071811,Esc. 18 de Noviembre
2071831,Esc. 18 de Noviembre
2071797,Esc. 18 de Noviembre
2071827,Esc. 18 de Noviembre
2071807,Esc. 18 de Noviembre
2071817,Esc. 18 de Noviembre
2071821,Esc. 18 de Noviembre
2071801,Esc. 18 de Noviembre
2042947,U. E. Walter Alpire Duran A
2042941,U. E. Walter Alpire Duran A
2042921,U. E. Walter Alpire Duran A
2042901,U. E. Walter Alpire Duran A
2042937,U. E. Walter Alpire Duran A
2042907,U. E. Walter Alpire Duran A
2042957,U. E. Walter Alpire Duran A
2042917,U. E. Walter Alpire Duran A
2042927,U. E. Walter Alpire Duran A
2042951,U. E. Walter Alpire Duran A
2042931,U. E. Walter Alpire Duran A
2042911,U. E. Walter Alpire Duran A
2044387,U. E. Raúl Salmón de la Barra
2044377,U. E. Raúl Salmón de la Barra
2044397,U. E. Raúl Salmón de la Barra
2044407,U. E. Raúl Salmón de la Barra
2044401,U. E. Raúl Salmón de la Barra
2044391,U. E. Raúl Salmón de la Barra
2044411,U. E. Raúl Salmón de la Barra
2044417,U. E. Raúl Salmón de la Barra
2044381,U. E. Raúl Salmón de la Barra
2044371,U. E. Raúl Salmón de la Barra
2043957,U. E. República Popular de China
2043947,U. E. República Popular de China
2043967,U. E. República Popular de China
2043977,U. E. República Popular de China
2043997,U. E. República Popular de China
2043961,U. E. República Popular de China
2043971,U. E. República Popular de China
2043981,U. E. República Popular de China
2043941,U. E. República Popular de China
2044007,U. E. República Popular de China
2043991,U. E. República Popular de China
2043987,U. E. República Popular de China
2044001,U. E. República Popular de China
2043951,U. E. República Popular de China
2013481,U. E. Sergio Suarez Figueroa
2013511,U. E. Sergio Suarez Figueroa
2013487,U. E. Sergio Suarez Figueroa
2013501,U. E. Sergio Suarez Figueroa
2013517,U. E. Sergio Suarez Figueroa
2013491,U. E. Sergio Suarez Figueroa
2013451,U. E. Sergio Suarez Figueroa
2013457,U. E. Sergio Suarez Figueroa
2013497,U. E. Sergio Suarez Figueroa
2013477,U. E. Sergio Suarez Figueroa
2013471,U. E. Sergio Suarez Figueroa
2013461,U. E. Sergio Suarez Figueroa
2013507,U. E. Sergio Suarez Figueroa
2013467,U. E. Sergio Suarez Figueroa
2024607,U.E. LYNNS
2024597,U.E. LYNNS
2024637,U.E. LYNNS
2024621,U.E. LYNNS
2024611,U.E. LYNNS
2024641,U.E. LYNNS
2024657,U.E. LYNNS
2024647,U.E. LYNNS
2024627,U.E. LYNNS
2024631,U.E. LYNNS
2024591,U.E. LYNNS
2024601,U.E. LYNNS
2024651,U.E. LYNNS
2024617,U.E. LYNNS
2032657,U.E. Libertad en las Américas
2032601,U.E. Libertad en las Américas
2032621,U.E. Libertad en las Américas
2032607,U.E. Libertad en las Américas
2032617,U.E. Libertad en las Américas
2032637,U.E. Libertad en las Américas
2032641,U.E. Libertad en las Américas
2032631,U.E. Libertad en las Américas
2032651,U.E. Libertad en las Américas
2032627,U.E. Libertad en las Américas
2032667,U.E. Libertad en las Américas
2032661,U.E. Libertad en las Américas
2032611,U.E. Libertad en las Américas
2032647,U.E. Libertad en las Américas
2019617,U.E. Don Bosco de Pampahasi A
2019607,U.E. Don Bosco de Pampahasi A
2019657,U.E. Don Bosco de Pampahasi A
2019601,U.E. Don Bosco de Pampahasi A
2019651,U.E. Don Bosco de Pampahasi A
2019621,U.E. Don Bosco de Pampahasi A
2019641,U.E. Don Bosco de Pampahasi A
2019637,U.E. Don Bosco de Pampahasi A
2019647,U.E. Don Bosco de Pampahasi A
2019611,U.E. Don Bosco de Pampahasi A
2019627,U.E. Don Bosco de Pampahasi A
2019631,U.E. Don Bosco de Pampahasi A
2018007,U.E. Cristo Rey
2017987,U.E. Cristo Rey
2018017,U.E. Cristo Rey
2017971,U.E. Cristo Rey
2017951,U.E. Cristo Rey
2018001,U.E. Cristo Rey
2017991,U.E. Cristo Rey
2017981,U.E. Cristo Rey
2017997,U.E. Cristo Rey
2017967,U.E. Cristo Rey
2017977,U.E. Cristo Rey
2017957,U.E. Cristo Rey
2017961,U.E. Cristo Rey
2018011,U.E. Cristo Rey
2041887,U. E. Ecológico 25 de Julio A
2041857,U. E. Ecológico 25 de Julio A
2041851,U. E. Ecológico 25 de Julio A
2041877,U. E. Ecológico 25 de Julio A
2041897,U. E. Ecológico 25 de Julio A
2041867,U. E. Ecológico 25 de Julio A
2041907,U. E. Ecológico 25 de Julio A
2041871,U. E. Ecológico 25 de Julio A
2041861,U. E. Ecológico 25 de Julio A
2041881,U. E. Ecológico 25 de Julio A
2041901,U. E. Ecológico 25 de Julio A
2041891,U. E. Ecológico 25 de Julio A
2079807,Colegio Pedro Domingo Murillo
